date,time,temp,weather,planting,yr_restored,burn_stat,trap_num,tag_num,capture_type,species,sex,age,female_cond,Weight_g,tl_mm,rhf_mm,bl_mm,notes,Initials
4/24/2015,8:15AM,43,Partly Cloudy,TCR,C,NB,,,No Captures,,,,,,,,,replace trap c5,AB/RB/MW/BM
4/25/2015,8:00AM,45,Rain,AG,PC,NB,C5,,TNC,,,,,,,,,,AB/MW/PW
4/25/2015,8:00AM,45,Rain,AG,PC,NB,D2,2721,N,P.man,F,A,,39,53,16,,,AB/MW/PW
4/25/2015,8:00AM,45,Rain,AG,PC,NB,B4,2742,N,P.man,M,A,,27,43,14,,small grey destended tesis,AB/MW/PW
4/25/2015,8:19AM,43,Rain,SB,2009,NB,,,No Captures,,,,,,,,,,AB/MW/PW
4/25/2015,8:58AM,43,Rain,SF,2001,B,A3,,TNC,,,,,,,,,,AB/MW/PW
4/25/2015,8:58AM,43,Rain,SF,2001,B,,,No Captures,,,,,,,,,,AB/MW/PW
4/25/2015,8:46AM,43,Rain,TC,2002.5,NB,,,TNC,,,,,,,,,,AB/MW/PW
4/25/2015,8:46AM,43,Rain,TC,2002.5,NB,,,No Captures,,,,,,,,,,AB/MW/PW
4/25/2015,8:34AM,43,Rain,TCR,C,NB,A2,2744,N,P.man,M,A,,34,52,16,,,AB/MW/PW
4/26/2015,7:36AM,34,Sunny,AG,PC,NB,E5,,E,,,,,35,,,,small grey mouse escaped ,LO/AB/BB/KB/EK
4/26/2015,7:36AM,34,Sunny,AG,PC,NB,B3,2701,R,P.man,F,A,L,30,19,15,,,LO/AB/BB/KB/EK
4/26/2015,7:50AM,34,Sunny,SB,2009,NB,,,No Captures,,,,,,,,,,LO/AB/BB/KB/EK
4/26/2015,8:39AM,36,Sunny,SF,2001,B,D2,2705,N,P.man,M,A,,37,51,16,,named PABLO ,LO/AB/BB/KB/EK
4/26/2015,8:21AM ,36,Sunny,TC,2002.5,NB,,,No Captures,,,,,,,,,,LO/AB/BB/KB/EK
4/26/2015,8:12AM,34,Sunny,TCR,C,NB,,,No Captures,,,,,,,,,,LO/AB/BB/KB/EK
6/8/2015,8:38AM,69,Sunny,FC,2006.5,NB,,,No Captures,,,,,,,,,,AB/RB/SU
6/8/2015,7:43AM,66,Sunny ,MU,1986.5,NB,E5,,TNC,,,,,,,,,,AB/RB/SU
6/8/2015,7:43AM,66,Sunny ,MU,1986.5,NB,D4,,T,,,,,,,,,Peanut Butter /Ants ,AB/RB/SU
6/8/2015,7:43AM,66,Sunny ,MU,1986.5,NB,B2,2716,N,M.och,M,A,,44,29,17,,5 bumps / slight golden color … Peanut butter,AB/RB/SU
6/8/2015,7:43AM,66,Sunny ,MU,1986.5,NB,C4,,N,M.och,,SA,,33,,,,peanut butter. Escaped,AB/RB/SU
6/8/2015,7:17AM,66,Sunny,MUR,C,B,B2,,TNC,,,,,,,,,,AB/RB/SU
6/8/2015,7:17AM,66,Sunny,MUR,C,B,B5,2651,N,P.man,M,SA,,27,40,15,,Peanut Butter ,AB/RB/SU
6/8/2015,7:17AM,66,Sunny,MUR,C,B,B3,2696,R,P.man,F,A,L,34,52,16,,Peanut Butter,AB/RB/SU
6/8/2015,7:17AM,66,Sunny,MUR,C,B,A5,2718,R,P.man,M,A,,34,50,15,,Bag 13g,AB/RB/SU
6/8/2015,8:07AM,69,Sunny,WH,1992,NB,,,No Captures,,,,,,,,,,AB/RB/SU
6/9/2015,8:00AM,64,Sunny,FC,2006.5,NB,,,No Captures,,,,,,,,,,AB/RB/SU
6/9/2015,7:30AM,63,Sunny,MU,1986.5,NB,A4,,TNC,,,,,,,,,,AB/RB/SU
6/9/2015,7:30AM,63,Sunny,MU,1986.5,NB,C3,,TNC,,,,,,,,,Deer Kicked off area set ,AB/RB/SU
6/9/2015,7:30AM,63,Sunny,MU,1986.5,NB,B1,2737,N,M.och,F,A,P,46,32,16,,"5 Bumps , Large ears ",AB/RB/SU
6/9/2015,7:15AM,63,Clear Sunny,MUR,C,B,C2,2656,R,P.man,F,A,L,36,50,15,,SWITCHED TO USING PEANUT BUTTER IN ALL TRAPS BAITED THUS FORTH!!! ,AB/RB/SU
6/9/2015,7:44AM,64,Sunny,WH,1992,NB,,,No Captures,,,,,,,,,,AB/RB/SU
6/10/2015,7:15AM,74,Sunny,FC,2006.5,NB,D2,,TNC,,,,,,,,,,AB/RB/SU
6/10/2015,7:15AM,74,Sunny,FC,2006.5,NB,D2,,No Captures,,,,,,,,,,AB/RB/SU
6/10/2015,08:05AM,77,Sunnyy,MU,1986.5,NB,D2,,TNC,,,,,,,,,,AB/RB/SU
6/10/2015,08:05AM,77,Sunnyy,MU,1986.5,NB,A1,2653,N,P.leu,M,SA,,30,52,16,,,AB/RB/SU
6/10/2015,08:05AM,77,Sunnyy,MU,1986.5,NB,B1,2716,R,M.och,M,A,,44,29,17,,,AB/RB/SU
6/10/2015,08:05AM,77,Sunnyy,MU,1986.5,NB,C1,2737,R,M.och,F,A,P,50,32,16,,"Golden short tail, darker underside and 5 bumps ",AB/RB/SU
6/10/2015,08:05AM,77,Sunnyy,MU,1986.5,NB,A3,2749,N,M.och,F,A,P,51,22,17,,,AB/RB/SU
6/10/2015,08:30AM,79,Sunnyy,MUR,C,B,C1,1335,N,I.tri,M,A,,120,88,35,,Bag weight of mesh is 26.0 g ,AB/RB/SU
6/10/2015,08:30AM,79,Sunnyy,MUR,C,B,B2,1344,N,I.tri,M,A,,130,95,33,,Bag weight of mesh is 26.0 g ,AB/RB/SU
6/10/2015,08:30AM,79,Sunnyy,MUR,C,B,B3,,TNC,,,,,,,,,,AB/RB/SU
6/10/2015,08:30AM,79,Sunnyy,MUR,C,B,,,,,,,,,,,,,AB/RB/SU
6/10/2015,08:30AM,79,Sunnyy,MUR,C,B,A2,,TNC,,,,,,,,,,AB/RB/SU
6/10/2015,08:30AM,79,Sunnyy,MUR,C,B,C2,2656,R,P.man,F,A,L,37,50,15,,,AB/RB/SU
6/10/2015,08:30AM,79,Sunnyy,MUR,C,B,E4,2718,R,P.man,M,A,,34,50,15,,,AB/RB/SU
6/10/2015,7:45AM,76,Sunny,WH,1992,NB,A5,,TNC,,,,,,,,,Back broken open off of trap… large animal escape ?? ,AB/RB/SU
6/10/2015,7:45AM,76,Sunny,WH,1992,NB,C1,2708,N,M.pen,F,A,L,45,43,15,,Not golden long tail and small ears. ,AB/RB/SU
6/11/2015,7:32AM,71,Cloudy,FC,2006.5,NB,E1,2655,N,P.leu,M,SA,,28,59,18,,,AB/RB/SU
6/11/2015,7:32AM,71,Cloudy,FC,2006.5,NB,E2,2664,N,M.och,M,A,,48,39,17.5,,5 bumps on hind foot,AB/RB/SU
6/11/2015,8:20AM,72,Partly Cloudy,MU,1986.5,NB,E2,,T,,,,,,,,,,
6/11/2015,8:20AM,72,Partly Cloudy,MU,1986.5,NB,C2,,TNC,,,,,,,,,,
6/11/2015,8:20AM,72,Partly Cloudy,MU,1986.5,NB,D3,,T,,,,,,,,,,
6/11/2015,8:20AM,72,Partly Cloudy,MU,1986.5,NB,A5,2653,R,P.leu,M,SA,,30,52,16,,,
6/11/2015,8:20AM,72,Partly Cloudy,MU,1986.5,NB,C4,2683,N,M.och,M,A,,43,42,19,,"Tail injury, possible rear end parasite, very fertile",
6/11/2015,8:44AM,74,Stormy,MUR,C,B,A5,1329,N,I.tri,M,A,,160,88,34,,Bag weight of mesh is 26.0 g ,
6/11/2015,8:44AM,74,Stormy,MUR,C,B,C5,1350,N,I.tri,F,A,L,150,60,35,,Bag weight of mesh is 26.0 g ,
6/11/2015,8:44AM,74,Stormy,MUR,C,B,A1,,,I.tri,F,A,P,240,,,,Pregnant about to give birth…did not process due to stress condition. ,
6/11/2015,8:44AM,74,Stormy,MUR,C,B,E5,,TNC,,,,,,,,,,
6/11/2015,8:44AM,74,Stormy,MUR,C,B,A2,,TNC,,,,,,,,,,
6/11/2015,8:44AM,74,Stormy,MUR,C,B,C2,2656,R,P.man,F,A,L,36,50,15,,,
6/11/2015,8:44AM,74,Stormy,MUR,C,B,B5,2696,R,P.man,F,A,L,34,52,16,,,
6/11/2015,8:44AM,74,Stormy,MUR,C,B,E4,2728,N,P.man,M,A,,30,44,15.5,,Right testicle only ,
6/11/2015,8:44AM,74,Stormy,MUR,C,B,D5,,N,I.tri,,,,,,,,Escaped,
6/11/2015,8:44AM,74,Stormy,MUR,C,B,D1,,N,I.tri,,,,,,,,Escaped,
6/11/2015,8:07AM,71,Partly Cloudy,WH,1992,NB,,,No Captures,,,,,,,,,,
6/12/2015,8:00AM,66,Cloudy,AG,PC,NB,A2,2713,N,P.man,M,A,,34,50,16,,,AB/RB/BM/SU
6/12/2015,8:00AM,66,Cloudy,AG,PC,NB,E1,2721,R,P.man,F,A,P,44.5,59,15,,,AB/RB/BM/SU
6/12/2015,8:14AM,66,Rain,SB,2009,NB,C3,,TNC,,,,,,,,,,AB/RB/BM/SU
6/12/2015,8:14AM,66,Rain,SB,2009,NB,E2,2693,N,P.man,M,A,,35,49,15.5,,,AB/RB/BM/SU
6/12/2015,9:25AM,67,Cloudy,SF,2001,B,A4,,T,,,,,,,,,,AB/RB/BM/SU
6/12/2015,9:25AM,67,Cloudy,SF,2001,B,B2,,TNC,,,,,,,,,"back completely missing, possible raccoon??? , replace trap",AB/RB/BM/SU
6/12/2015,9:09AM,67,Rain,TC,2002.5,NB,A3,,TNC,,,,,,,,,filled half way with water,AB/RB/BM/SU
6/12/2015,9:09AM,67,Rain,TC,2002.5,NB,A5,,TNC,,,,,,,,,,AB/RB/BM/SU
6/12/2015,9:09AM,67,Rain,TC,2002.5,NB,E3,,TNC,,,,,,,,,kicked,AB/RB/BM/SU
6/12/2015,9:09AM,67,Rain,TC,2002.5,NB,C4,,TNC,,,,,,,,,filled half way with water,AB/RB/BM/SU
6/12/2015,9:09AM,67,Rain,TC,2002.5,NB,,,No Captures,,,,,,,,,,AB/RB/BM/SU
6/12/2015,8:45AM,66,Cloudy,TCR,C,NB,C5,,TNC,,,,,,,,,,AB/RB/BM/SU
6/12/2015,8:45AM,66,Cloudy,TCR,C,NB,,,No Captures,,,,,,,,,,AB/RB/BM/SU
6/13/2015,8:40AM,65,Cloudy,AG,PC,NB,E1,,TNC,,,,,,,,,,AB/BM/RB/NA/SU
6/13/2015,8:40AM,65,Cloudy,AG,PC,NB,C2,,T,,,,,,,,,,AB/BM/RB/NA/SU
6/13/2015,8:40AM,65,Cloudy,AG,PC,NB,D4,,TNC,,,,,,,,,,AB/BM/RB/NA/SU
6/13/2015,8:40AM,65,Cloudy,AG,PC,NB,E5,,TNC,,,,,,,,,,AB/BM/RB/NA/SU
6/13/2015,8:40AM,65,Cloudy,AG,PC,NB,C4,,T,,,,,,,,,Ants,AB/BM/RB/NA/SU
6/13/2015,8:40AM,65,Cloudy,AG,PC,NB,A2,2713,R,P.man,M,A,,34,50,16,,"captured in same trap, possible nest nearby",AB/BM/RB/NA/SU
6/13/2015,8:40AM,65,Cloudy,AG,PC,NB,B4,2721,R,P.man,F,A,P,45,59,15,,,AB/BM/RB/NA/SU
6/13/2015,9:00AM,67,Cloudy,SB,2009,NB,A5,,TNC,,,,,,,,,,AB/BM/RB/NA/SU
6/13/2015,9:00AM,67,Cloudy,SB,2009,NB,,,No Captures,,,,,,,,,,AB/BM/RB/NA/SU
6/13/2015,7:30AM,62,Foggy,SF,2001,B,D5,,T,,,,,,,,,,AB/BM/RB/NA/SU
6/13/2015,7:30AM,62,Foggy,SF,2001,B,C3,,T,,,,,,,,,,AB/BM/RB/NA/SU
6/13/2015,7:30AM,62,Foggy,SF,2001,B,C1,2684,N,P.man,F,SA,,32,49,16,,,AB/BM/RB/NA/SU
6/13/2015,7:53AM,63,Foggy,TC,2002.5,NB,D4,,T,,,,,,,,,,AB/BM/RB/NA/SU
6/13/2015,7:53AM,63,Foggy,TC,2002.5,NB,E4,,T,,,,,,,,,,AB/BM/RB/NA/SU
6/13/2015,7:53AM,63,Foggy,TC,2002.5,NB,,,No Captures,,,,,,,,,,AB/BM/RB/NA/SU
6/13/2015,8:10AM,63,Foggy,TCR,C,NB,C2,,TNC,,,,,,,,,,AB/BM/RB/NA/SU
6/13/2015,8:10AM,63,Foggy,TCR,C,NB,D1,,TNC,,,,,,,,,replace trap,AB/BM/RB/NA/SU
6/13/2015,8:10AM,63,Foggy,TCR,C,NB,B5,2676,N,P.man,F,A,P,38,49,15,,,AB/BM/RB/NA/SU
6/14/2015,7:45AM,72,Overcast,AG,PC,NB,D3,2673,N,P.man,M,A,,29,48,16,,small male,AB/DI/JF/SU
6/14/2015,7:45AM,72,Overcast,AG,PC,NB,A2,2679,N,P.man,M,A,,27,46,15,,,AB/DI/JF/SU
6/14/2015,7:45AM,72,Overcast,AG,PC,NB,A4,2690,N,P.man,M,A,,34,50,15,,,AB/DI/JF/SU
6/14/2015,7:45AM,72,Overcast,AG,PC,NB,E1,2721,R,P.man,F,A,P,44.5,59,15,,,AB/DI/JF/SU
6/14/2015,8:28AM,72,Overcast,SB,2009,NB,E4,,TNC,,,,,,,,,,AB/DI/JF/SU
6/14/2015,8:28AM,72,Overcast,SB,2009,NB,E5,,TNC,,,,,,,,,trampled by a deer,AB/DI/JF/SU
6/14/2015,8:28AM,72,Overcast,SB,2009,NB,,,No Captures,,,,,,,,,,AB/DI/JF/SU
6/14/2015,9:31AM,72,Partly Cloudy,SF,2001,B,D4,,TNC,,,,,,,,,,AB/DI/JF/SU
6/14/2015,9:31AM,72,Partly Cloudy,SF,2001,B,E1,,TNC,,,,,,,,,Trap broken ,AB/DI/JF/SU
6/14/2015,9:31AM,72,Partly Cloudy,SF,2001,B,,,No Captures,,,,,,,,,,AB/DI/JF/SU
6/14/2015,8:55AM,72,Cloudy,TC,2002.5,NB,A3,,TNC,,,,,,,,,underwater from rain ,AB/DI/JF/SU
6/14/2015,8:55AM,72,Cloudy,TC,2002.5,NB,B2,,TNC,,,,,,,,,,AB/DI/JF/SU
6/14/2015,8:55AM,72,Cloudy,TC,2002.5,NB,,,No Captures,,,,,,,,,,AB/DI/JF/SU
6/14/2015,9:11AM,72,Cloudy,TCR,C,NB,D1,,TNC,,,,,,,,,replace trap,AB/DI/JF/SU
6/14/2015,9:11AM,72,Cloudy,TCR,C,NB,E4,,TNC,,,,,,,,,,AB/DI/JF/SU
6/14/2015,9:11AM,72,Cloudy,TCR,C,NB,,,No Captures,,,,,,,,,,AB/DI/JF/SU
6/15/2015,8:35AM,72,Cloudy,AG,PC,NB,E1,2713,R,P.man,M,A,,34,50,16,,,BB/AB/HH
6/15/2015,8:52AM,72,Cloudy,SB,2009,NB,E2,,TNC,,,,,,,,,,BB/AB/HH
6/15/2015,8:52AM,72,Cloudy,SB,2009,NB,E3,,TNC,,,,,,,,,,BB/AB/HH
6/15/2015,8:52AM,72,Cloudy,SB,2009,NB,D3,2688,N,M.pen,F,A,P,59,29,18,,,BB/AB/HH
6/15/2015,8:52AM,72,Cloudy,SB,2009,NB,A3,2724,N,M.och,F,SA,,34,20,16,,,BB/AB/HH
6/15/2015,11:40AM,75,Cloudy,SF,2001,B,E1,,TNC,,,,,,,,,STORM DELAY,BB/AB/HH
6/15/2015,11:40AM,75,Cloudy,SF,2001,B,,,No Captures,,,,,,,,,,BB/AB/HH
6/15/2015,7:45AM,71,Overcast,TC,2002.5,NB,D2,,TNC,,,,,,,,,Ground squirrel escape,BB/AB/HH
6/15/2015,7:45AM,71,Overcast,TC,2002.5,NB,A1,2692,N,P.man,M,SA,,30,51,16,,testis distended,BB/AB/HH
6/15/2015,8:07AM,72,Cloudy,TCR,C,NB,A4,,T,,,,,,,,,crickets,BB/AB/HH
6/15/2015,8:07AM,72,Cloudy,TCR,C,NB,A3,,TNC,,,,,,,,,,BB/AB/HH
6/15/2015,8:07AM,72,Cloudy,TCR,C,NB,C3,,TNC,,,,,,,,,,BB/AB/HH
6/15/2015,8:07AM,72,Cloudy,TCR,C,NB,E4,2739,N,M.och,F,A,,47,39,18,,,BB/AB/HH
6/16/2015,8:30AM,67,Sunny,HL,2001,NB,,,No Captures,,,,,,,,,,HJ/AB/SK
6/16/2015,9:05AM,68,Sunny,HPN,2012,B,C2,2652,N,P.man,M,A,,33,54,17,,,HJ/AB/SK
6/16/2015,9:05AM,68,Sunny,HPN,2012,B,D4,,N,P.leu,M,SA,,27,49,17,,Escaped,HJ/AB/SK
6/16/2015,8:47AM,68,Sunny,HPW,2008,B,B5,2715,N,P.man,M,A,,33,51,16,,,HJ/AB/SK
6/16/2015,8:47AM,68,Sunny,HPW,2008,B,C4,2725,N,P.man,M,A,,32,51,16,,,HJ/AB/SK
6/16/2015,7:40AM,66,Sunny,L,2011,B,A5,2661,R,P.man,F,A,P,42,56,16,,,HJ/AB/SK
6/16/2015,7:40AM,66,Sunny,L,2011,B,D3,2668,R,P.man,M,A,,31,47,15,,,HJ/AB/SK
6/16/2015,7:40AM,66,Sunny,L,2011,B,A2,2674,N,P.man,M,A,,26,44,14,,Distended testis,HJ/AB/SK
6/16/2015,7:40AM,66,Sunny,L,2011,B,A1,2704,N,P.man,M,A,,31,50,15,,,HJ/AB/SK
6/16/2015,7:40AM,66,Sunny,L,2011,B,C1,2732,N,P.man,M,A,,30,50,15,,Left testicle distended,HJ/AB/SK
6/16/2015,7:40AM,66,Sunny,L,2011,B,A3,2735,N,P.man,M,A,,31,54,16,,distended testis,HJ/AB/SK
6/16/2015,7:40AM,66,Sunny,L,2011,B,B5,,N,I.tri,F,A,L,160,,28,,Escaped!!!!,HJ/AB/SK
6/17/2015,9:51AM,61,overcast,CCE,2007,B,A4,,T,,,,,,,,,filled with ants,AB/HJ
6/17/2015,9:51AM,61,overcast,CCE,2007,B,A1,,T,,,,,,,,,Ants,AB/HJ
6/17/2015,9:51AM,61,overcast,CCE,2007,B,C5,2723,R,P.man,M,A,,28.5,52,15,,,AB/HJ
6/17/2015,9:35AM,61,Overcast,CCW,2008,NB,E5,,T,,,,,,,,,,AB/HJ
6/17/2015,9:35AM,61,Overcast,CCW,2008,NB,A3,,TNC,,,,,,,,,,AB/HJ
6/17/2015,9:35AM,61,Overcast,CCW,2008,NB,C4,2710,N,P.man,M,SA,,28,,,,PLANTING WAS MOWED DUE TO PRAIRIE CLOVER INVASION……. NO PREVIOUS DATA??????,AB/HJ
6/17/2015,9:35AM,61,Overcast,CCW,2008,NB,C1,2727,N,P.man,M,SA,,32,47,16,,,AB/HJ
6/17/2015,7:54AM,57,Rain,HF,2013,B,B2,,TNC,,,,,,,,,,AB/HJ
6/17/2015,7:54AM,57,Rain,HF,2013,B,B4,,TNC,,,,,,,,,,AB/HJ
6/17/2015,7:54AM,57,Rain,HF,2013,B,C4,,TNC,,,,,,,,,,AB/HJ
6/17/2015,7:54AM,57,Rain,HF,2013,B,C1,,TNC,,,,,,,,,,AB/HJ
6/17/2015,7:54AM,57,Rain,HF,2013,B,B5,2680,N,P.man,,,,35,43,15,,,AB/HJ
6/17/2015,7:54AM,57,Rain,HF,2013,B,D2,2695,N,P.man,M,SA,,40,56,16,,P.Leu ?????,AB/HJ
6/17/2015,7:54AM,57,Rain,HF,2013,B,D4,2709,N,P.man,F,A,L,38,49,15,,,AB/HJ
6/17/2015,9:12AM,61,Overcast,HL,2001,NB,A1,,TNC,,,,,,,,,,AB/HJ
6/17/2015,9:12AM,61,Overcast,HL,2001,NB,,,No Captures,,,,,,,,,,AB/HJ
6/17/2015,8:27AM,61,Rain,HPN,2012,B,A5,,T,,,,,,,,,,AB/HJ
6/17/2015,8:27AM,61,Rain,HPN,2012,B,B1,2652,R,P.man,M,A,,33,54,17,,,AB/HJ
6/17/2015,8:27AM,61,Rain,HPN,2012,B,B3,2657,N,P.man,M,A,,32,51,16,,,AB/HJ
6/17/2015,8:27AM,61,Rain,HPN,2012,B,D4,2663,N,P.man,F,A,,33,51,16,,,AB/HJ
6/17/2015,8:27AM,61,Rain,HPN,2012,B,E2,2689,N,P.man,M,A,,28,46,16,,,AB/HJ
6/17/2015,8:27AM,61,Rain,HPN,2012,B,D1,2691,N,P.man,M,SA,,27,44,16,,,AB/HJ
6/17/2015,8:27AM,61,Rain,HPN,2012,B,C2,2726,N,P.man,F,SA,,32,46,14,,,AB/HJ
6/17/2015,8:58AM,61,Overcast,HPW,2008,B,A2,,TNC,,,,,,,,,,AB/HJ
6/17/2015,8:58AM,61,Overcast,HPW,2008,B,A4,2725,R,P.man,M,A,,32,51,16,,,AB/HJ
6/17/2015,8:58AM,61,Overcast,HPW,2008,B,D3,2734,N,P.man,M,A,,32,44,16,,,AB/HJ
6/17/2015,7:22AM,57,Rain,L,2011,B,C3,,TNC,,,,,,,,,,AB/HJ
6/17/2015,7:22AM,57,Rain,L,2011,B,E5,,T,,,,,,,,,,AB/HJ
6/17/2015,7:22AM,57,Rain,L,2011,B,A3,2670,N,P.man,F,A,L,36,52,15,,,AB/HJ
6/17/2015,7:22AM,57,Rain,L,2011,B,A1,2704,R,P.man,M,A,,31,50,15,,,AB/HJ
6/17/2015,7:22AM,57,Rain,L,2011,B,A2,2707,N,P.man,M,SA,,30,48,16,,,AB/HJ
6/17/2015,7:22AM,57,Rain,L,2011,B,D3,2731,N,P.man,F,A,P,37,47,17,,,AB/HJ
6/17/2015,7:22AM,57,Rain,L,2011,B,C1,2732,R,P.man,M,A,,30,50,15,,,AB/HJ
6/18/2015,8:39AM,70,Partly Cloudy,CCE,2007,B,E1,,T,,,,,,,,,,
6/18/2015,8:39AM,70,Partly Cloudy,CCE,2007,B,C5,2660,R,P.man,F,A,L,33,49,15,,,
6/18/2015,8:54AM,70,Partly Cloudy,CCW,2008,NB,C5,2658,N,M.och,M,A,,55,39,18,,huge and ANGRY!!!,
6/18/2015,8:54AM,70,Partly Cloudy,CCW,2008,NB,D5,2669,N,M.och,M,A,,48,41,16,,replace trap ,
6/18/2015,8:54AM,70,Partly Cloudy,CCW,2008,NB,A4,2678,N,M.och,F,A,L,48,35,16,,,
6/18/2015,8:54AM,70,Partly Cloudy,CCW,2008,NB,C4,2710,R,P.man,M,SA,,28,,,,,
6/18/2015,8:54AM,70,Partly Cloudy,CCW,2008,NB,C1,2727,R,P.man,M,SA,,32,47,16,,,
6/18/2015,9:30AM,73,Sunny,HF,2013,B,C3,2682,N,P.man,F,A,,38,61,15,,,
6/18/2015,9:30AM,73,Sunny,HF,2013,B,A5,2709,R,P.man,F,A,L,38,49,15,,,
6/18/2015,8:14AM,69,Cloudy,HL,2001,NB,,,No Captures,,,,,,,,,,
6/18/2015,11:21AM,77,Sunny,HPN,2012,B,C5,,TNC,,,,,,,,,,
6/18/2015,11:21AM,77,Sunny,HPN,2012,B,D4,2652,R,P.man,M,A,,33,54,17,,,
6/18/2015,11:21AM,77,Sunny,HPN,2012,B,B3,2657,R,P.man,M,A,,32,51,16,,,
6/18/2015,11:21AM,77,Sunny,HPN,2012,B,B1,2726,R,P.man,F,SA,,32,46,14,,,
6/18/2015,11:15AM,73,Sunny,HPW,2008,B,E3,,TNC,,,,,,,,,Kicked by BISON,
6/18/2015,11:15AM,73,Sunny,HPW,2008,B,E4,,TNC,,,,,,,,,Kicked by BISON,
6/18/2015,11:15AM,73,Sunny,HPW,2008,B,E5,,TNC,,,,,,,,,Kicked by BISON,
6/18/2015,11:15AM,73,Sunny,HPW,2008,B,B5,2715,R,P.man,M,A,,33,51,16,,,
6/18/2015,11:15AM,73,Sunny,HPW,2008,B,B4,2741,N,P.man,M,SA,,30,49,16,,,
6/18/2015,7:33AM,69,Overcast,L,2011,B,D1,1337,N,I.tri,F,A,,160,100,28,,,AB/CB
6/18/2015,7:33AM,69,Overcast,L,2011,B,E1,,TNC,,,,,,,,,,
6/18/2015,7:33AM,69,Overcast,L,2011,B,A5,2661,R,P.man,F,A,P,42,56,16,,,
6/18/2015,7:33AM,69,Overcast,L,2011,B,A3,2674,R,P.man,M,A,,26,44,14,,,
6/18/2015,7:33AM,69,Overcast,L,2011,B,A1,2694,N,P.man,M,SA,,26,51,15,,Cute and grey,
6/18/2015,7:33AM,69,Overcast,L,2011,B,A2,2704,R,P.man,M,A,,31,50,15,,,
6/18/2015,7:33AM,69,Overcast,L,2011,B,C1,2732,R,P.man,M,A,,30,50,15,,,
6/19/2015,12:20PM,72,Sunny,CCE,2007,B,E2,1342,N,I.tri,M,A,,150,,35,,,
6/19/2015,12:00PM,72,Sunny,CCW,2008,NB,A5,,TNC,,,,,,,,,,
6/19/2015,12:00PM,72,Sunny,CCW,2008,NB,D4,2658,R,M.och,M,A,,55,39,18,,,
6/19/2015,12:00PM,72,Sunny,CCW,2008,NB,C4,2727,R,P.man,M,SA,,32,47,16,,,
6/19/2015,10:46AM,66,Sunny,HF,2013,B,E4,,TNC,,,,,,,,,,
6/19/2015,10:46AM,66,Sunny,HF,2013,B,D2,2700,N,P.man,F,A,,30,50.5,16,,,
6/19/2015,9:15Am,62,Sunny,HL,2001,NB,E3,2738,N,P.leu,M,A,,26,63,15,,,
6/19/2015,9:50AM,63,Sunny,HPN,2012,B,C5,1328,N,I.tri,M,A,,170,98,34,,,
6/19/2015,9:50AM,63,Sunny,HPN,2012,B,A5,2659,N,P.man,F,A,L,36,47,15,,,
6/19/2015,9:50AM,63,Sunny,HPN,2012,B,C2,2726,R,P.man,F,SA,,32,46,14,,,
6/19/2015,9:50AM,63,Sunny,HPN,2012,B,A5,2740,N,P.man,F,A,L,35,49,16.5,,,
6/19/2015,10:20AM,65,Sunny,HPW,2008,B,B5,2675,RNT,P.man,F,A,,33,51,14,,"notch in right ear, possible recap from 2014",
6/19/2015,10:20AM,65,Sunny,HPW,2008,B,C4,2741,R,P.man,M,SA,,30,49,16,,,
6/19/2015,8:45AM,62,Sunny,L,2011,B,E1,,TNC,,,,,,,,,,
6/19/2015,8:45AM,62,Sunny,L,2011,B,E5,,TNC,,,,,,,,,,
6/19/2015,8:45AM,62,Sunny,L,2011,B,D2,,E,,,,,,,,,Escaped,
6/19/2015,8:45AM,62,Sunny,L,2011,B,C3,2654,N,P.man,F,A,P,44,53,15,,,
6/19/2015,8:45AM,62,Sunny,L,2011,B,A5,2661,R,P.man,F,A,P,42,56,16,,,
6/19/2015,8:45AM,62,Sunny,L,2011,B,A3,2670,R,P.man,F,A,L,36,52,15,,,
6/19/2015,8:45AM,62,Sunny,L,2011,B,E2,2685,N,P.man,F,SA,,26,41,14,,,
6/19/2015,8:45AM,62,Sunny,L,2011,B,E2,2697,N,P.man,M,A,,30,49,15,,testis destended,
6/19/2015,8:45AM,62,Sunny,L,2011,B,D4,2699,N,P.man,F,A,P,34,53,16,,,
6/19/2015,8:45AM,62,Sunny,L,2011,B,D4,2706,N,P.man,F,A,,33,49,16,,,
6/19/2015,8:45AM,62,Sunny,L,2011,B,A2,2735,R,P.man,M,A,,31,54,16,,,
6/19/2015,8:45AM,62,Sunny,L,2011,B,D3,2745,N,P.man,F,SA,,32,47,14,,,
6/19/2015,8:45AM,62,Sunny,L,2011,B,C1,2750,N,P.man,M,SA,,29,54,15,,,
6/20/2015,7:02AM,56,Overcast,CCE,2007,B,E1,,T,,,,,,,,,,
6/20/2015,7:02AM,56,Overcast,CCE,2007,B,E4,,T,,,,,,,,,,
6/20/2015,7:02AM,56,Overcast,CCE,2007,B,D5,,T,,,,,,,,,,
6/20/2015,7:02AM,56,Overcast,CCE,2007,B,C5,2662,N,P.man,F,A,P,39,51,15,,,
6/20/2015,7:27AM,62,Cloudy,CCW,2008,NB,D3,,TNC,,,,,,,,,,
6/20/2015,7:27AM,62,Cloudy,CCW,2008,NB,B4,2667,N,M.och,M,A,,50,35,18,,LARGE TENTIS,
6/20/2015,7:27AM,62,Cloudy,CCW,2008,NB,D5,2720,N,M.och,M,A,,40,40,18,,,
